,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ZONA
8035,10-07-2509-46,10-004,SUCHITEPEQUEZ,SAN LORENZO,COLEGIO PRIVADO MIXTO LICEO LORENZANO,FRENTE A LA IGLESIA CATOLICA,,MARIA JOSE ARANGO VICENTE,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8036,10-08-0022-46,10-009,SUCHITEPEQUEZ,SAMAYAC,"INSTITUTO PRIVADO MIXTO ""CONCEPCION""","CANTON CONCEPCION, SECTOR LA MANCHURIA",51127345,PERLITA CELESTE RODRIGUEZ SOLVAL,JACKELLINE DAMARIS AGUILAR ALEJANDRO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8037,10-08-0024-46,10-009,SUCHITEPEQUEZ,SAMAYAC,"INSTITUTO PRIVADO MIXTO ""CONCEPCION""","CANTON CONCEPCION, SECTOR LA MANCHURIA",51127345,PERLITA CELESTE RODRIGUEZ SOLVAL,JACKELLINE DAMARIS AGUILAR ALEJANDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8038,10-08-0025-46,10-009,SUCHITEPEQUEZ,SAMAYAC,"INSTITUTO PRIVADO MIXTO ""CONCEPCION""","CANTON CONCEPCION, SECTOR LA MANCHURIA",56217153,PERLITA CELESTE RODRIGUEZ SOLVAL,JACKELLINE DAMARIS AGUILAR ALEJANDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8039,10-08-0026-46,10-009,SUCHITEPEQUEZ,SAMAYAC,"INSTITUTO PRIVADO MIXTO ""CONCEPCION""","CANTON CONCEPCION, SECTOR LA MANCHURIA",56217125,PERLITA CELESTE RODRIGUEZ SOLVAL,JACKELLINE DAMARIS AGUILAR ALEJANDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8040,10-08-0029-46,10-009,SUCHITEPEQUEZ,SAMAYAC,INSTITUTO DE EDUCACION AVANZADA,CANTON CALVARIO,42147633,PERLITA CELESTE RODRIGUEZ SOLVAL,SINDY CARLOTA MANCIO MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8041,10-08-0031-46,10-009,SUCHITEPEQUEZ,SAMAYAC,"INSTITUTO PRIVADO MIXTO ""CONCEPCION""","CANTON COCCEPCION, SECTOR LA MANCHURIA",51127345,PERLITA CELESTE RODRIGUEZ SOLVAL,JACKELLINE DAMARIS AGUILAR ALEJANDRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8042,10-08-1959-46,10-009,SUCHITEPEQUEZ,SAMAYAC,INSTITUTO DE EDUCACION AVANZADA,CANTON CALVARIO,42147633,PERLITA CELESTE RODRIGUEZ SOLVAL,SINDY CARLOTA MANCIO MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8043,10-08-2508-46,10-009,SUCHITEPEQUEZ,SAMAYAC,INSTITUTO DE EDUCACION AVANZADA,CANTON CALVARIO,78720971,PERLITA CELESTE RODRIGUEZ SOLVAL,SINDY CARLOTA MANCIO MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8044,10-09-0009-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SAN PABLO JOCOPILAS,CALLE PRINCIPAL,54213331,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8045,10-09-0018-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA CHOCOLA,42930954,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,LUCERO FIDELINA SAY MENCHU,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8046,10-09-0020-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",1A. CALLE CENTRO HISTORICO ZONA 1,54415897,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,MARVIN REYNALDO JEREZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8047,10-09-0021-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",1A. CALLE CENTRO HISTORICO ZONA 1,54415897,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,MARVIN REYNALDO JEREZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8048,10-09-0023-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",1A. CALLE CENTRO HISTORICO ZONA 1,54415857,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,MARVIN REYNALDO JEREZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8049,10-09-2104-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,INSTITUTO DIVERSIFICADO POR COOPERATIVA EDUCACION POR LA PAZ Y DESARROLLO COMUNITARIO,CALLE PRINCIPAL A UN COSTADO DEL CAMPO DE FUTBOL,58595571,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,MARVYN SAUL MINUEZA PEREZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8050,10-09-2494-46,10-010,SUCHITEPEQUEZ,SAN PABLO JOCOPILAS,INSTITUTO TECNICO INDUSTRIAL,,,MARIA VICTORIA RODRIGUEZ SERRANO DE CARDENAS,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPEQUEZ,
8051,10-10-0001-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO PRIVADO MIXTO ""AMERICANO""",2DA. CALLE PROLONGACION,78704812,MAYNOR RENE SAQUIC ESPINOZA,CARLOS AUGUSTO OCHOA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8052,10-10-0002-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,CENTRO INTEGRAL EMPRESARIAL POR MADUREZ CIEM,ALDEA LAS MARGARITAS DEL ROSARIO,77650630,MAYNOR RENE SAQUIC ESPINOZA,MAGDA PATRICIA TALE AVILA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8053,10-10-0025-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA SAN ANTONIO,COLONIA SANTA FE,42887912,MAYNOR RENE SAQUIC ESPINOZA,OSCAR ALFONSO CHAPETON CASTANEDA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8054,10-10-0037-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,COLEGIO PRIVADO MIXTO LICEO SAN ANTONIO,3A. CALLE Y 4A. AV. ZONA 1,78704779,MAYNOR RENE SAQUIC ESPINOZA,NATKIN ANIBAL REYES VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8055,10-10-0038-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,COLEGIO PRIVADO MIXTO LICEO SAN ANTONIO,3A. CALLE Y 4A. AV. ZONA 1,78704779,MAYNOR RENE SAQUIC ESPINOZA,NATKIN ANIBAL REYES VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8056,10-10-0046-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO PRIVADO MIXTO ""AMERICANO""",2A. CALLE PROLONGACION,78704812,MAYNOR RENE SAQUIC ESPINOZA,CARLOS AUGUSTO OCHOA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8057,10-10-0047-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO PRIVADO MIXTO ""AMERICANO""",2A. CALLE PROLONGACION,78704899,MAYNOR RENE SAQUIC ESPINOZA,CARLOS AUGUSTO OCHOA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8058,10-10-0050-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,LICEO DE COMPUTACION SIGLO 21,1A. CALLE Y 1A. AVENIDA 0-04,78705377,MAYNOR RENE SAQUIC ESPINOZA,EVELIN YOHANA HERNANDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPEQUEZ,
8059,10-10-0055-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO EVANGELICO ""NUEVA JERUSALEN""",1A. AVENIDA 1A. CALLE 1-01 ZONA 1,54559058,MAYNOR RENE SAQUIC ESPINOZA,ALBA AMERICA YOLANDA RECINOS ARGUETA DE ORDONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8060,10-10-0056-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO PRIVADO MIXTO ""AMERICANO""",2DA. CALLE PROLONGACION,78704812,MAYNOR RENE SAQUIC ESPINOZA,CARLOS AUGUSTO OCHOA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8061,10-10-0068-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO CIENTIFICO TECNOLOGICO ""EINSTEIN""",4A. CALLE COLONIA BLANQUITA,78705479,MAYNOR RENE SAQUIC ESPINOZA,KATHLEEN LORENY VALDES RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8062,10-10-0074-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"LICEO DE COMPUTACION ""SIGLO 21""",1A. CALLE 1A. AVENIDA 0-04,78705377,MAYNOR RENE SAQUIC ESPINOZA,VERONICA DEL ROSARIO CANO RALDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8063,10-10-0075-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,COLEGIO EVANGELICO NUEVA JERUSALEN,1A. AVENIDA 1A. CALLE 1-01 ZONA 1,78704245,MAYNOR RENE SAQUIC ESPINOZA,ALBA AMERICA YOLANDA RECINOS ARGUETA DE ORDONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPEQUEZ,
8064,10-10-0076-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,ESCUELA NORMAL DE EDUCACION FISICA,ENTRE 1A. Y 2A. AVENIDA DE LA COLONIA SANTA FE,78705186,MAYNOR RENE SAQUIC ESPINOZA,TULIO BLADIMIRO URRUTIA MALDONADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPEQUEZ,
8065,10-10-0079-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"LICEO DE COMPUTACION ""SIGLO 21""",1A. CALLE 1A. AVENIDA 0-04,78705377,MAYNOR RENE SAQUIC ESPINOZA,EVELIN YOHANA HERNANDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8066,10-10-0080-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"LICEO DE COMPUTACION ""SIGLO 21""",1A. CALLE 1A. AVENIDA 0-04,,MAYNOR RENE SAQUIC ESPINOZA,EVELIN YOHANA HERNANDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8067,10-10-0086-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO DE COMPUTACION INFORMATICA,CASERIO SANTA RITA PACHIPA,78704005,MAYNOR RENE SAQUIC ESPINOZA,HUGO RENE BARRIENTOS MONZON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8068,10-10-0087-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO DE COMPUTACION INFORMATICA,CASERIO SANTA RITA PACHIPA,78704005,MAYNOR RENE SAQUIC ESPINOZA,HUGO RENE BARRIENTOS MONZON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8069,10-10-0088-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO DE COMPUTACION INFORMATICA,CASERIO SANTA RITA PACHIPA,78704005,MAYNOR RENE SAQUIC ESPINOZA,HUGO RENE BARRIENTOS MONZON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPEQUEZ,
8070,10-10-0093-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,COLEGIO PRIVADO MIXTO LICEO SAN ANTONIO,3A. CALLE 4A. AVENIDA ZONA 1,78704779,MAYNOR RENE SAQUIC ESPINOZA,NATKIN ANIBAL REYES VIELMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8071,10-10-0094-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITIUTO PRIVADO MIXTO POR MADUREZ EL SABER,3A. AVENIDA ENTRE 6A. Y 7A. CALLE,78704574,MAYNOR RENE SAQUIC ESPINOZA,ANA MIRSHA OVALLE CABRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8072,10-10-0096-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,LICEO DE COMPUTACION SIGLO 21,1A. AVENIDA Y 1A. CALLE 0-04 ZONA 1,78705377,MAYNOR RENE SAQUIC ESPINOZA,EVELIN YOHANA HERNANDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8073,10-10-0098-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,COLEGIO PRIVADO MIXTO AMERICANO,2A. CALLE PROLONGACION,,MAYNOR RENE SAQUIC ESPINOZA,CARLOS AUGUSTO OCHOA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8074,10-10-0265-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA SAN ANTONIO,2A AVE. ENTRE 1A Y 2A CALLES,78704745,MAYNOR RENE SAQUIC ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8075,10-10-1984-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO PRIVADO MIXTO PROFESIONAL LA EDUCACION,COLONIA SANTA FE,78704082,MAYNOR RENE SAQUIC ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8076,10-10-2337-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,INSTITUTO PRIVADO MIXTO POR MADUREZ EL SABER,3A. AV. ENTRE 6A. Y 7A. CALLE,78704574,MAYNOR RENE SAQUIC ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8077,10-10-2491-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,LICEO DE COMPUTACION SIGLO 21,1A. CALLE Y 1A. AVENIDA 0-04,78705377,MAYNOR RENE SAQUIC ESPINOZA,EVELIN YOHANA HERNANDEZ LOPRETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8078,10-10-2493-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,LICEO DE COMPUTACION SIGLO 21,1A. CALLE Y 1A. AVENIDA 0-01,78704245,MAYNOR RENE SAQUIC ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,SUCHITEPEQUEZ,
8079,10-10-2680-46,10-026,SUCHITEPEQUEZ,SAN ANTONIO SUCHITEPEQUEZ,"COLEGIO PRIVADO MIXTO ""AMERICANO""",2A. CALLE PROLONGACION,78704812,MAYNOR RENE SAQUIC ESPINOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8080,10-12-0007-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,59654378,MARIA JOSE ARANGO VICENTE,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPEQUEZ,
8081,10-12-0008-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,59654378,MARIA JOSE ARANGO VICENTE,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8082,10-12-0009-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,57065025,MARIA JOSE ARANGO VICENTE,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8083,10-12-0010-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,59654378,MARIA JOSE ARANGO VICENTE,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8084,10-12-0015-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,INSTITUTO PRIVADO DEL SUR,"KM. 165, CINTA ASFALTICA",,MARIA JOSE ARANGO VICENTE,LUIS ALFONSO LOPEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8085,10-12-0016-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,INSTITUTO PRIVADO DEL SUR,"KM. 165, CINTA ASFALTICA",34308262,MARIA JOSE ARANGO VICENTE,LUIS ALFONSO LOPEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8086,10-12-0018-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,"COLEGIO PRIVADO MIXTO ""INNOVACION EDUCATIVA""","KM. 165, CINTA ASFALTICA",59654378,MARIA JOSE ARANGO VICENTE,ANGELICA MARIA SEM XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),SUCHITEPEQUEZ,
8087,10-12-2222-46,10-004,SUCHITEPEQUEZ,SAN GABRIEL,ESCUELA PRIVADA DE EDUCACION FISICA EMMA GRACIELA OCHOA DE ESTRADA,1A. AVENIDA SUR FINAL 12-01 ZONA 1,78720212,MARIA JOSE ARANGO VICENTE,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8088,10-13-0015-46,10-015,SUCHITEPEQUEZ,CHICACAO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CHICACAO,1A. CALLE 5-39 ZONA 1,41439815,ANTONIO TUMAX SAC,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8089,10-13-0039-46,10-015,SUCHITEPEQUEZ,CHICACAO,"COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""",ALDEA NAHUALATE,41070241,ANTONIO TUMAX SAC,ROMEO RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8090,10-13-0040-46,10-015,SUCHITEPEQUEZ,CHICACAO,"COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""",ALDEA NAHUALATE,41070241,ANTONIO TUMAX SAC,ROMEO RODRIGUEZ RUBIO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8091,10-13-0045-46,10-015,SUCHITEPEQUEZ,CHICACAO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,2A. CALLE 5-1-33 ZONA 1,78677185,ANTONIO TUMAX SAC,OSCAR RENE DE LEON CRUZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8092,10-13-0049-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXAN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",,ANTONIO TUMAX SAC,OSCAR RENE DE LEON CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8093,10-13-0050-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXAN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",78677185,ANTONIO TUMAX SAC,JORGE FERNANDO MARTINEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8094,10-13-0051-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXAN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",78677185,ANTONIO TUMAX SAC,OSCAR RENE DE LEON CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPEQUEZ,
8095,10-13-0052-46,10-015,SUCHITEPEQUEZ,CHICACAO,"COLEGIO PRIVADO MIXTO ""JOSE FRANCISCO RIVAS""","COLONIA EL RECUERDO, LOTE NO. 15",22421250,ANTONIO TUMAX SAC,KARLA MARIELA MARROQUIN PELICO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8096,10-13-0054-46,10-015,SUCHITEPEQUEZ,CHICACAO,"COLEGIO PRIVADO MIXTO ""JOSE FRANCISCO RIVAS""","COLONIA EL RECUERDO, LOTE NO. 15",54868397,ANTONIO TUMAX SAC,KARLA MARIELA MARROQUIN PELICO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
8097,10-13-0056-46,10-015,SUCHITEPEQUEZ,CHICACAO,COLEGIO PRIVADO MIXTO PAMAXAN,"1A. CALLE 1-48 ZONA 1, BARRIO REAL SAMUC",78677110,ANTONIO TUMAX SAC,ELBA AYERIN CARRANZA LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPEQUEZ,
